18212	46	28648	4
18213	64	3688	4
18214	50	988	1
18215	56	988	2
18216	56	988	3
18217	25	988	4
18218	17	1703	1
18219	61	1703	2
18220	45	1703	3
18221	29	2786	3
18222	25	2786	4
18223	25	1423	4
18224	41	1430	2
18225	75	1424	2
18226	42	1424	4
18227	61	27248	1
18228	69	27248	2
18229	79	27248	4
18230	9	4241	4
18231	34	26707	1
18232	40	16357	3
18233	62	16356	1
18234	48	16356	2
18235	25	16356	3
18236	66	16356	4
18237	28	12296	3
18238	57	12296	4
18239	18	13452	1
18240	9	13452	2
18241	8	13452	3
18242	54	13452	4
18243	55	24512	3
18244	62	24512	4
18245	50	15371	4
18246	45	9572	3
18247	77	9572	4
18248	36	16358	1
18249	28	16358	2
18250	90	16358	3
18251	66	16358	4
18252	26	12121	4
18253	78	1484	2
18254	25	1484	4
18255	0	2794	1
18256	30	2794	2
18257	30	2794	4
18258	40	32588	3
18259	25	22624	2
18260	52	22624	4
18261	79	13036	4
18262	75	8243	3
18263	27	8243	4
18264	45	31978	3
18265	48	31978	4
18266	66	30549	2
18267	68	13033	4
18268	27	1422	1
18269	69	1422	2
18270	25	1422	4
18271	51	24293	1
18272	37	24293	3
18273	21	24293	4
18274	45	24357	3
18275	48	24357	4
18276	26	16359	4
18277	64	24169	4
18278	3	26579	2
18279	0	26579	3
18280	59	26579	4
18281	67	28148	1
18282	73	28148	2
18283	55	28148	3
18284	81	28148	4
18285	49	24875	2
18286	72	24875	3
18287	83	24875	4
18288	39	26740	1
18289	69	26740	2
18290	29	26740	4
18291	38	797	4
18292	56	11780	1
18293	66	11780	2
18294	69	11780	3
18295	49	11780	4
18296	69	20768	1
18297	55	20768	2
18298	50	20768	3
18299	78	20768	4
18300	42	16793	3
18301	20	15106	4
18302	26	13727	4
18303	67	19337	1
18304	33	19337	2
18305	67	20312	2
18306	67	20312	4
18307	14	12295	4
18308	44	15660	4
18309	47	19206	4
18310	11	20912	1
18311	18	20912	2
18312	64	20912	3
18313	50	10937	1
18314	67	10937	2
18315	37	10937	3
18316	83	10937	4
18317	7	13823	1
18318	47	13823	4
18319	22	28867	2
18320	60	28867	4
18321	42	15901	1
18322	36	15901	3
18323	24	15901	4
18324	16	14033	3
18325	55	14033	4
18326	84	31157	2
18327	27	31157	3
18328	41	21124	1
18329	49	21124	2
18330	37	21124	3
18331	37	21124	4
18332	31	19327	4
18333	56	19326	1
18334	69	19326	2
18335	73	19326	3
18336	64	18330	4
18337	66	2061	4
18338	51	20947	4
18339	6	17856	1
18340	56	17856	4
18341	74	2362	1
18342	78	2362	2
18343	58	2362	4
18344	26	22272	3
18345	52	22272	4
18346	12	30487	3
18347	37	30487	4
18348	67	4977	1
18349	44	4977	2
18350	40	4977	3
18351	24	4977	4
18352	30	21884	4
18353	27	28605	1
18354	52	28605	2
18355	19	28605	3
18356	57	28605	4
18357	44	21887	3
18358	32	21887	4
18359	36	28308	1
18360	28	28308	2
18361	58	28308	4
18362	37	21883	1
18363	48	21883	2
18364	58	21883	3
18365	50	21883	4
18366	25	4097	4
18367	79	27125	4
18368	47	27126	1
18369	85	27126	2
18370	55	27126	3
18371	56	27126	4
18372	67	29353	1
18373	72	29353	2
18374	42	29353	4
18375	45	9183	1
18376	38	9183	2
18377	42	9183	3
18378	44	9183	4
18379	23	4954	1
18380	79	4954	2
18381	42	4954	3
18382	31	4954	4
18383	10	26580	2
18384	0	26580	3
18385	62	26580	4
18386	19	5218	3
18387	16	5218	4
18388	27	13211	1
18389	48	13211	2
18390	67	26209	1
18391	81	26209	2
18392	70	26209	3
18393	52	26209	4
18394	34	16512	1
18395	62	16512	3
18396	40	16512	4
18397	0	10874	1
18398	38	10874	4
18399	53	23519	2
18400	42	23519	4
18401	27	23891	1
18402	52	23891	2
18403	72	23891	4
18404	3	30957	3
18405	60	30957	4
18406	29	25882	1
18407	40	25882	2
18408	27	25882	4
18409	57	27111	1
18410	54	27111	2
18411	53	27111	3
18412	61	27111	4
18413	27	29365	1
18414	49	29365	2
18415	66	29365	3
18416	49	29365	4
18417	23	23753	4
18418	38	28299	2
18419	47	28299	3
18420	34	28299	4
18421	27	24466	1
18422	37	24466	2
18423	59	24466	3
18424	50	24466	4
18425	52	30917	1
18426	52	30917	2
18427	26	30917	4
18428	6	28147	1
18429	52	28147	4
18430	51	26324	1
18431	38	26324	2
18432	55	26324	3
18433	86	26324	4
18434	17	26751	2
18435	58	26751	4
18436	53	27171	4
18437	33	26225	3
18438	52	26225	4
18439	66	23124	4
18440	34	25587	1
18441	47	25587	2
18442	35	25587	3
18443	42	25587	4
18444	42	22887	1
18445	26	22887	2
18446	33	22887	3
18447	57	22887	4
18448	42	31295	2
18449	28	31295	3
18450	28	31295	4
18451	78	21804	1
18452	57	21804	2
18453	64	21804	4
18454	36	28965	1
18455	43	28965	2
18456	50	28965	3
18457	41	28965	4
18458	12	26807	2
18459	26	26807	3
18460	54	26807	4
18461	80	22431	1
18462	48	22431	2
18463	32	22431	4
18464	36	28037	1
18465	67	28037	2
18466	48	28037	3
18467	63	28037	4
18468	44	30918	2
18469	28	30918	3
18470	47	30918	4
18471	41	31187	2
18472	56	31187	3
18473	40	31187	4
18474	64	23777	1
18475	40	23777	2
18476	29	23777	3
18477	28	23777	4
18478	67	25990	1
18479	42	25990	3
18480	18	25990	4
18481	58	22334	2
18482	64	22334	3
18483	81	22334	4
18484	26	23718	3
18485	75	23718	4
18486	12	28217	1
18487	9	28217	2
18488	8	28217	3
18489	63	28217	4
18490	27	32485	2
18491	43	32485	3
18492	40	32485	4
18493	74	29300	1
18494	51	29300	2
18495	38	29300	3
18496	54	29300	4
18497	91	23880	1
18498	83	23880	2
18499	72	23880	3
18500	49	23880	4
18501	68	27056	1
18502	55	27056	2
18503	53	27056	3
18504	45	27056	4
18505	62	1136	2
18506	40	1037	4
18507	56	2958	1
18508	69	2958	2
18509	69	2958	3
18510	79	1727	4
18511	67	28269	1
18512	72	28269	2
18513	57	28269	4
18514	40	25410	3
18515	29	25410	4
18516	58	32190	1
18517	59	32190	2
18518	37	32190	3
18519	52	32190	4
18520	12	29260	1
18521	35	29260	2
18522	39	29260	3
18523	18	29260	4
18524	86	32775	1
18525	76	32775	2
18526	57	32775	3
18527	21	32775	4
18528	41	22951	1
18529	68	22951	2
18530	52	22951	3
18531	53	22951	4
18532	19	25095	3
18533	27	25095	4
18534	56	23869	1
18535	44	23869	2
18536	30	23869	3
18537	36	23869	4
18538	19	25415	2
18539	20	25415	3
18540	49	25415	4
18541	11	28195	4
18542	43	27305	1
18543	56	27305	2
18544	54	27305	3
18545	52	27305	4
18546	74	22587	1
18547	48	22587	2
18548	46	22587	3
18549	28	26030	3
18550	51	26030	4
18551	45	26783	1
18552	38	26783	2
18553	60	26783	3
18554	51	26783	4
18555	52	25484	4
18556	82	24226	1
18557	48	24226	2
18558	61	24226	3
18559	14	24226	4
18560	21	30114	1
18561	38	30114	4
18562	41	27316	1
18563	48	27316	2
18564	52	27316	3
18565	48	27316	4
18566	47	29612	4
18567	67	28958	1
18568	27	28958	2
18569	75	28958	3
18570	41	28958	4
18571	53	30504	4
18572	82	26602	1
18573	59	26602	2
18574	53	26602	3
18575	23	29630	2
18576	58	29630	4
18577	40	30712	3
18578	53	30712	4
18579	41	26421	2
18580	79	26421	4
18581	0	24356	1
18582	28	24356	2
18583	29	24356	3
18584	48	24356	4
18585	60	24342	1
18586	67	24342	2
18587	39	24342	3
18588	41	24342	4
18589	56	26531	1
18590	55	26531	2
18591	61	26531	3
18592	25	26531	4
18593	75	23903	3
18594	62	23903	4
18595	68	22071	1
18596	66	22071	2
18597	29	22071	3
18598	77	22071	4
18599	38	28230	1
18600	14	28230	2
18601	39	28230	3
18602	49	28230	4
18603	23	31215	2
18604	40	31215	4
18605	38	25089	1
18606	41	25089	2
18607	29	25089	3
18608	40	25089	4
18609	64	24331	1
18610	23	24331	3
18611	39	24331	4
18612	67	18879	1
18613	72	18879	2
18614	28	18879	3
18615	34	18879	4
18616	40	11284	4
18617	71	16702	3
18618	55	16702	4
18619	38	21058	4
18620	61	20000	1
18621	73	20000	3
18622	47	20000	4
18623	83	16246	4
18624	47	12124	4
18625	46	32118	2
18626	39	32118	3
18627	71	32118	4
18628	68	21781	1
18629	73	21781	2
18630	70	21781	3
18631	46	21781	4
18632	73	31691	1
18633	48	31691	2
18634	45	31691	3
18635	35	31691	4
18636	25	27842	2
18637	20	27842	3
18638	43	27842	4
18639	49	27922	1
18640	16	27922	2
18641	58	27922	3
18642	38	27922	4
18643	23	24373	2
18644	51	24373	4
18645	53	24847	1
18646	38	24847	2
18647	40	24847	3
18648	39	24847	4
18649	16	23776	2
18650	59	23776	4
18651	70	25560	1
18652	37	25560	2
18653	62	25560	3
18654	48	25560	4
18655	57	22593	4
18656	75	31172	1
18657	88	31172	2
18658	38	31172	3
18659	54	31172	4
18660	50	30140	1
18661	54	30140	2
18662	28	30140	3
18663	40	30140	4
18664	59	32331	1
18665	70	32331	2
18666	30	32331	3
18667	59	32331	4
18668	36	29768	1
18669	27	29768	2
18670	58	29768	4
18671	12	28795	2
18672	28	28795	3
18673	47	28795	4
18674	66	25866	1
18675	47	25866	2
18676	41	25866	3
18677	45	25866	4
18678	57	22269	1
18679	42	22269	2
18680	66	22269	3
18681	45	22269	4
18682	78	22290	1
18683	47	22290	2
18684	73	22290	3
18685	44	22290	4
18686	52	31056	1
18687	65	31056	2
18688	60	31056	3
18689	51	31056	4
18690	48	24140	4
18691	20	21782	2
18692	53	21782	3
18693	53	21782	4
18694	64	24184	1
18695	70	24184	2
18696	51	24184	3
18697	56	24184	4
18698	84	32381	3
18699	51	32381	4
18700	29	24841	3
18701	48	24841	4
18702	65	28210	1
18703	73	28210	2
18704	55	28210	3
18705	53	28210	4
18706	9	23440	2
18707	47	23440	3
18708	36	23440	4
18709	53	30030	1
18710	20	30030	3
18711	55	30030	4
18712	25	23867	2
18713	8	23867	3
18714	35	23867	4
18715	46	4955	4
18716	59	19687	2
18717	50	19687	3
18718	47	19688	4
18719	91	19691	1
18720	39	19691	3
18721	14	1618	2
18722	64	1618	4
18723	2	30506	3
18724	61	30506	4
18725	2	20002	3
18726	73	20002	4
18727	67	30237	1
18728	45	30237	2
18729	69	30237	3
18730	48	30237	4
18731	53	5882	4
18732	18	15766	4
18733	53	11536	1
18734	50	11536	2
18735	2	11536	3
18736	46	11536	4
18737	34	16316	3
18738	59	16316	4
18739	6	14892	1
18740	64	14892	2
18741	24	14892	3
18742	46	14892	4
18743	67	20254	1
18744	17	20254	3
18745	21	20254	4
18746	19	15945	3
18747	49	15945	4
18748	6	13362	1
18749	19	13362	3
18750	44	13362	4
18751	12	16837	3
18752	79	16837	4
18753	12	20870	3
18754	38	20870	4
18755	6	12522	1
18756	19	12522	3
18757	11	12522	4
18758	80	17686	1
18759	16	17686	4
18760	74	14271	1
18761	62	14271	2
18762	37	14271	3
18763	21	14271	4
18764	31	11192	1
18765	66	11192	2
18766	35	11192	3
18767	12	11192	4
18768	61	14766	2
18769	44	14766	3
18770	18	14766	4
18771	6	16953	1
18772	24	16953	3
18773	43	16953	4
18774	28	12867	3
18775	41	12867	4
18776	67	14141	1
18777	23	14141	2
18778	23	14141	3
18779	44	14141	4
18780	40	5971	3
18781	64	5971	4
18782	43	15483	4
18783	55	18780	4
18784	83	18439	4
18785	52	2608	4
18786	6	26615	1
18787	9	26615	2
18788	64	26615	4
18789	16	31657	2
18790	52	31657	3
18791	53	31657	4
18792	49	29468	2
18793	66	29468	3
18794	80	29468	4
18795	6	27743	1
18796	58	27743	4
18797	48	26451	1
18798	59	26451	2
18799	27	26451	3
18800	62	26451	4
18801	8	23765	3
18802	47	23765	4
18803	35	25878	1
18804	34	25878	2
18805	55	25878	4
18806	45	24383	1
18807	28	24383	2
18808	42	24383	3
18809	20	23989	3
18810	60	22971	1
18811	72	22971	2
18812	77	22971	3
18813	38	22971	4
18814	63	27368	1
18815	53	27368	2
18816	51	27368	3
18817	44	27368	4
18818	1	23835	3
18819	60	23835	4
18820	51	21774	4
18821	42	23584	3
18822	25	23990	4
18823	53	29513	4
18824	50	31930	4
18825	60	21059	1
18826	39	21059	2
18827	59	21059	3
18828	20	14216	4
18829	49	30686	4
18830	56	9447	1
18831	72	9447	2
18832	11	20612	1
18833	36	20612	2
18834	40	20612	3
18835	26	20612	4
18836	28	15702	2
18837	32	15702	4
18838	48	31025	1
18839	70	31025	2
18840	55	31025	3
18841	40	31025	4
18842	53	25798	4
18843	26	8268	4
18844	12	24167	2
18845	41	24167	4
18846	56	21896	1
18847	20	21896	2
18848	53	21896	4
18849	12	24754	2
18850	19	24754	3
18851	50	24754	4
18852	79	18819	1
18853	40	18819	4
18854	8	31426	3
18855	82	31426	4
18856	39	22877	1
18857	50	22877	2
18858	47	22877	3
18859	12	28158	2
18860	62	28158	4
18861	47	29432	1
18862	14	29432	2
18863	20	29432	3
18864	42	29432	4
18865	6	27773	1
18866	61	27773	4
18867	73	30620	2
18868	65	30620	4
18869	27	29618	3
18870	73	29618	4
18871	22	25547	3
18872	38	25547	4
18873	53	22132	1
18874	30	22132	3
18875	50	22132	4
18876	51	23962	1
18877	33	23962	3
18878	57	23962	4
18879	66	18599	4
18880	54	21213	1
18881	48	21213	2
18882	12	21213	3
18883	66	21213	4
18884	25	18393	4
18885	15	18396	3
18886	20	13422	3
18887	55	3095	1
18888	43	3095	2
18889	69	3095	3
18890	62	3095	4
18891	17	16791	1
18892	94	16791	2
18893	28	16791	3
18894	67	16791	4
18895	21	7592	1
18896	77	7592	2
18897	11	7592	3
18898	49	7592	4
18899	46	24099	1
18900	84	24099	2
18901	66	24099	3
18902	48	24099	4
18903	67	25409	1
18904	47	25409	2
18905	48	25409	3
18906	42	25409	4
18907	6	15302	1
18908	2	15302	3
18909	48	15302	4
18910	50	13617	1
18911	83	13617	2
18912	67	13423	4
18913	27	2776	1
18914	52	2776	2
18915	62	2776	3
18916	26	2776	4
18917	57	991	3
18918	42	18180	3
18919	64	18180	4
18920	25	12561	4
18921	49	11610	4
18922	36	23144	1
18923	44	23144	2
18924	59	23144	3
18925	64	23144	4
18926	47	3260	1
18927	52	3260	2
18928	60	3260	3
18929	57	3260	4
18930	52	14553	2
18931	28	14553	3
18932	30	12372	4
18933	73	3225	2
18934	50	3225	3
18935	79	3225	4
18936	84	2102	3
18937	79	2102	4
18938	55	13762	4
18939	73	12371	2
18940	40	12371	3
18941	58	12371	4
18942	10	30507	3
18943	59	30507	4
18944	48	29753	1
18945	45	29753	2
18946	39	29753	3
18947	64	29753	4
18948	48	29709	1
18949	45	29709	2
18950	34	29709	3
18951	48	29709	4
18952	64	29476	1
18953	45	29476	2
18954	34	29476	3
18955	47	29476	4
18956	58	24257	1
18957	49	24257	2
18958	20	24257	3
18959	29	30381	4
18960	72	16149	1
18961	58	16149	2
18962	44	16149	3
18963	14	16149	4
18964	77	3380	4
18965	40	1871	4
18966	84	2406	4
18967	6	4944	1
18968	68	4944	2
18969	55	4944	3
18970	41	4944	4
18971	53	2668	3
18972	72	2668	4
18973	9	26048	2
18974	83	26048	4
18975	20	29642	1
18976	27	29642	2
18977	20	29642	3
18978	67	29641	1
18979	42	29641	2
18980	22	29641	3
18981	40	29641	4
18982	14	19985	4
18983	41	19980	1
18984	33	19980	2
18985	17	19980	3
18986	61	19980	4
18987	59	19984	2
18988	43	19984	3
18989	59	19984	4
18990	19	20208	2
18991	43	20208	3
18992	47	20208	4
18993	37	19986	3
18994	55	19986	4
18995	45	23983	4
18996	52	4945	1
18997	36	4945	2
18998	36	4945	3
18999	47	4945	4
19000	51	5361	1
19001	58	5361	2
19002	60	5361	3
19003	48	5361	4
19004	25	29279	2
19005	41	29279	4
19006	76	16741	4
19007	48	3568	2
19008	8	1099	1
19009	23	1099	2
19010	24	1099	4
19011	53	13344	1
19012	69	13344	4
19013	64	11401	4
19014	17	13619	1
19015	39	13619	2
19016	51	13619	3
19017	53	13619	4
19018	33	19919	1
19019	72	19919	2
19020	16	19919	4
19021	9	30634	2
19022	51	30634	3
19023	55	30634	4
19024	42	12006	1
19025	48	12006	2
19026	27	12006	3
19027	40	11648	4
19028	30	24934	3
19029	45	24934	4
19030	21	24935	3
19031	32	24935	4
19032	6	21561	1
19033	62	21561	4
19034	83	6578	4
19035	19	6577	3
19036	47	3945	4
19037	29	30382	4
19038	83	14633	4
19039	34	19221	4
19040	67	10407	1
19041	72	10407	2
19042	40	13620	3
19043	62	13620	4
19044	53	15309	1
19045	69	15309	4
19046	53	13345	1
19047	69	13345	4
19048	55	10017	1
19049	50	10017	2
19050	70	10017	3
19051	48	7527	1
19052	50	7527	2
19053	59	7527	3
19054	58	7527	4
19055	41	8652	4
19056	59	13520	4
19057	7	21045	1
19058	61	21045	4
19059	50	18200	4
19060	83	3636	4
19061	56	21426	1
19062	55	21426	2
19063	42	21426	3
19064	52	21426	4
19065	0	10614	1
19066	27	10614	4
19067	65	10014	4
19068	32	7235	4
19069	40	13616	3
19070	62	13616	4
19071	53	13342	1
19072	69	13342	4
19073	53	14227	1
19074	40	14227	3
19075	49	14227	4
19076	7	18421	1
19077	53	18421	2
19078	35	18421	4
19079	42	12664	1
19080	55	12664	2
19081	26	12664	3
19082	40	12664	4
19083	32	21393	1
19084	37	21393	2
19085	55	21393	3
19086	38	17698	3
19087	51	17698	4
19088	38	12767	3
19089	56	12767	4
19090	59	20880	4
19091	14	14242	2
19092	6	14242	4
19093	64	19528	4
19094	57	12421	1
19095	36	12421	2
19096	14	12421	3
19097	38	12421	4
19098	76	18419	1
19099	54	18419	2
19100	62	18419	3
19101	57	16921	4
19102	64	17788	2
19103	35	17788	4
19104	16	14140	3
19105	49	14140	4
19106	23	2720	3
19107	43	2720	4
19108	89	9217	4
19109	27	9216	4
19110	83	10613	4
19111	29	25803	3
19112	58	25803	4
19113	29	7984	3
19114	11	7984	4
19115	11	30037	2
19116	2	30037	3
19117	40	30037	4
19118	6	11733	1
19119	47	11733	4
19120	79	18782	4
19121	37	16074	4
19122	7	19837	1
19123	45	19837	4
19124	11	18757	2
19125	25	18757	4
19126	2	15963	3
19127	73	15963	4
19128	6	19130	1
19129	42	19130	3
19130	40	19130	4
19131	44	7237	4
19132	26	7238	4
19133	40	27691	3
19134	33	28358	4
19135	2	30111	3
19136	77	30111	4
19137	51	25552	4
19138	60	4789	4
19139	37	4407	4
19140	18	22299	1
19141	17	22299	2
19142	22	22299	3
19143	49	22299	4
19144	83	7064	4
19145	55	12896	4
19146	20	9857	3
19147	83	9857	4
19148	62	30016	3
19149	70	25494	4
19150	45	24336	3
19151	69	24336	4
19152	48	17932	2
19153	20	17932	3
19154	15	11021	1
19155	33	11021	2
19156	32	11021	3
19157	35	11021	4
19158	42	12542	4
19159	67	16788	1
19160	51	16788	2
19161	56	16788	3
19162	83	16788	4
19163	20	9690	4
19164	58	20788	1
19165	58	20788	2
19166	61	20788	3
19167	52	20788	4
19168	29	18588	1
19169	78	18588	2
19170	54	18588	3
19171	79	18588	4
19172	67	20787	1
19173	42	20787	2
19174	45	20787	3
19175	73	20787	4
19176	48	14869	2
19177	57	14869	4
19178	49	30770	4
19179	56	26791	4
19180	90	29646	4
19181	2	30190	3
19182	44	30190	4
19183	35	32607	1
19184	55	32607	3
19185	60	32607	4
19186	73	26967	2
19187	55	26967	4
19188	83	32840	1
19189	48	32840	2
19190	47	32840	3
19191	11	26195	2
19192	52	26195	4
19193	80	26940	1
19194	48	26940	2
19195	20	26940	3
19196	42	30060	3
19197	41	30060	4
19198	84	32053	2
19199	34	32053	4
19200	42	27740	2
19201	62	27740	3
19202	48	27740	4
19203	45	21528	3
19204	48	21528	4
19205	67	32104	1
19206	55	32104	2
19207	57	32104	3
19208	42	32104	4
19209	56	24829	4
19210	11	32201	2
19211	48	32201	4
19212	56	25561	4
19213	29	4195	1
19214	53	4195	2
19215	47	4195	3
19216	38	4195	4
19217	80	8668	2
19218	40	27199	4
19219	78	22601	3
19220	38	22601	4
19221	25	25495	1
19222	43	25495	3
19223	64	25495	4
19224	45	3960	1
19225	38	3960	2
19226	42	3960	3
19227	60	3218	4
19228	45	1733	1
19229	38	1733	2
19230	30	1733	3
19231	79	1733	4
19232	6	1933	1
19233	55	1933	4
19234	53	1861	1
19235	25	1861	2
19236	79	1861	4
19237	26	894	4
19238	64	2392	4
19239	21	3085	1
19240	77	3085	2
19241	11	3085	3
19242	51	3085	4
19243	11	2395	2
19244	12	2395	3
19245	79	2395	4
19246	56	2832	1
19247	62	2832	2
19248	69	2832	3
19249	2	1145	3
19250	65	1145	4
19251	55	1416	4
19252	19	1885	2
19253	48	2358	4
19254	20	1752	3
19255	43	1752	4
19256	22	3480	2
19257	38	3480	3
19258	45	10016	1
19259	38	10016	2
19260	33	10016	3
19261	62	29891	1
19262	66	29891	2
19263	16	29891	3
19264	43	29891	4
19265	93	10015	1
19266	84	10015	3
19267	62	27173	3
19268	26	27173	4
19269	25	30538	4
19270	23	32416	1
19271	52	32416	2
19272	41	32416	3
19273	48	29546	4
19274	44	27363	2
19275	56	27363	4
19276	76	14235	4
19277	24	4261	4
19278	48	4262	2
19279	20	4262	3
19280	36	4260	4
19281	12	19417	2
19282	62	19417	3
19283	38	19417	4
19284	34	11982	1
19285	31	11982	2
19286	22	11982	3
19287	53	11982	4
19288	6	19706	3
19289	6	19706	4
19290	45	10013	1
19291	29	10013	2
19292	33	10013	3
19293	42	10013	4
19294	2	13751	3
19295	49	13751	4
19296	67	18804	2
19297	42	18804	3
19298	14	15188	4
19299	42	18155	3
19300	59	18155	4
19301	26	16117	1
19302	33	16117	3
19303	20	16117	4
19304	35	14234	1
19305	38	14234	2
19306	25	14234	3
19307	56	14234	4
19308	42	11526	3
19309	18	20997	4
19310	20	17661	3
19311	52	11506	1
19312	64	11506	2
19313	48	11506	3
19314	14	12064	4
19315	25	10687	1
19316	25	10687	4
19317	56	20580	4
19318	19	19307	2
19319	38	19307	3
19320	56	19307	4
19321	50	19205	1
19322	83	19205	2
19323	31	19205	4
19324	67	10688	1
19325	51	10688	2
19326	62	10688	3
19327	48	10688	4
19328	74	16336	1
19329	73	16336	2
19330	44	16339	2
19331	48	16339	3
19332	24	16339	4
19333	48	17224	2
19334	0	16039	1
19335	64	16039	2
19336	62	16039	3
19337	9	16039	4
19338	6	12915	1
19339	48	12915	4
19340	50	20609	4
19341	52	21262	4
19342	28	19009	2
19343	37	19009	4
19344	32	12604	1
19345	64	12604	2
19346	55	12604	3
19347	48	12604	4
19348	33	20797	3
19349	56	20797	4
19350	33	20218	2
19351	66	20218	3
19352	49	20218	4
19353	44	18345	4
19354	25	19129	4
19355	25	19325	4
19356	25	12065	4
19357	69	12633	2
19358	25	12633	4
19359	72	19324	2
19360	45	19324	4
19361	27	16347	1
19362	52	16347	2
19363	25	16347	4
19364	17	12635	4
19365	57	15143	1
19366	46	15143	2
19367	46	15143	3
19368	55	15143	4
19369	48	12634	4
19370	30	13472	4
19371	40	16346	3
19372	59	16344	1
19373	84	16344	2
19374	34	16344	3
19375	31	16344	4
19376	30	19743	4
19377	50	14023	1
19378	83	14023	2
19379	45	14023	3
19380	25	14023	4
19381	57	20583	1
19382	84	20583	2
19383	92	20583	3
19384	25	20583	4
19385	30	15146	4
19386	77	11584	2
19387	12	11584	3
19388	57	11584	4
19389	57	7813	1
19390	32	7813	2
19391	44	7813	3
19392	56	7813	4
19393	20	11697	2
19394	46	11697	4
19395	21	12697	2
19396	10	12697	4
19397	49	13700	4
19398	58	14133	1
19399	42	14133	2
19400	22	14133	4
19401	60	14430	4
19402	59	14525	1
19403	25	14525	2
19404	38	14525	4
19405	17	15562	1
19406	27	15562	2
19407	55	15562	3
19408	50	15562	4
19409	40	17266	3
19410	83	17266	4
19411	2	19619	2
19412	83	19619	4
19413	63	20176	1
19414	70	20176	2
19415	62	20176	3
19416	66	17381	2
19417	43	26435	4
19418	36	12984	4
19419	45	17942	1
19420	38	17942	2
19421	42	17942	3
19422	55	17942	4
19423	50	17051	4
19424	59	12181	4
19425	45	23561	1
19426	38	23561	2
19427	63	23561	3
19428	57	23561	4
19429	50	10692	1
19430	83	10692	2
19431	33	10692	3
19432	30	10692	4
19433	9	12636	3
19434	19	12636	4
19435	48	18695	4
19436	67	27668	1
19437	72	27668	2
19438	19	27668	3
19439	47	27668	4
19440	19	23707	3
19441	67	23707	4
19442	28	17664	2
19443	29	15145	1
19444	53	15145	3
19445	38	15145	4
19446	48	24602	1
19447	83	24602	2
19448	45	24602	3
19449	43	29048	1
19450	56	29048	2
19451	59	29048	3
19452	72	29048	4
19453	24	26407	4
19454	50	18293	4
19455	40	20844	3
19456	52	20844	4
19457	45	15249	3
19458	50	15249	4
19459	29	16147	4
19460	83	31553	1
19461	48	31553	2
19462	40	31553	3
19463	83	31553	4
19464	43	29733	2
19465	27	29733	3
19466	14	29733	4
19467	61	1840	4
19468	67	7983	4
19469	21	9990	2
19470	79	9990	4
19471	45	9995	4
19472	48	32075	1
19473	56	32075	2
19474	30	32075	3
19475	39	32075	4
19476	59	12111	4
19477	50	9505	1
19478	52	9505	2
19479	37	9505	3
19480	50	31904	1
19481	53	31904	2
19482	56	31904	3
19483	45	31904	4
19484	74	4692	2
19485	67	4692	3
19486	38	4692	4
19487	2	299	3
19488	33	299	4
19489	51	2451	4
19490	18	522	1
19491	9	522	2
19492	21	522	3
19493	57	522	4
19494	0	10050	1
19495	22	10050	2
19496	41	10050	3
19497	35	10050	4
19498	32	27520	1
19499	54	27520	2
19500	71	27520	3
19501	38	27520	4
19502	45	25053	1
19503	38	25053	2
19504	56	25053	3
19505	44	25053	4
19506	25	25952	2
19507	60	25952	4
19508	51	26765	1
19509	34	26765	2
19510	47	26765	4
19511	40	24103	3
19512	48	24103	4
19513	45	24991	1
19514	38	24991	2
19515	33	24991	3
19516	52	24991	4
19517	44	28714	2
19518	77	28714	3
19519	47	28714	4
19520	75	24194	2
19521	47	24194	4
19522	79	19283	4
19523	46	23762	1
19524	35	23762	2
19525	59	23762	3
19526	41	23762	4
19527	33	12656	4
19528	18	31160	1
19529	57	31160	2
19530	19	31160	3
19531	68	31160	4
19532	30	20762	1
19533	37	20762	2
19534	52	20762	3
19535	57	27519	4
19536	63	18751	1
19537	11	18751	2
19538	35	15809	1
19539	34	15809	2
19540	45	23998	1
19541	66	23998	2
19542	42	23998	3
19543	79	24603	4
19544	46	22509	4
19545	36	18956	1
19546	27	18956	2
19547	25	18956	4
19548	52	29960	2
19549	30	29960	4
19550	9	16383	3
19551	19	16383	4
19552	6	4751	4
19553	53	7	1
19554	43	7	4
19555	55	27521	2
19556	55	27521	3
19557	63	27521	4
19558	35	10118	4
19559	53	19570	1
19560	15	19570	4
19561	74	8903	1
19562	75	8903	2
19563	67	8903	3
19564	25	14414	4
19565	14	31624	2
19566	18	17306	1
19567	9	17306	2
19568	8	17306	3
19569	52	17306	4
19570	28	29547	3
19571	55	29547	4
19572	37	24102	1
19573	58	24102	2
19574	38	24102	3
19575	42	24102	4
19576	67	9113	1
19577	72	9113	2
19578	25	9218	4
19579	6	685	1
19580	43	685	4
19581	49	15575	4
19582	6	15308	1
19583	61	15308	4
19584	83	11323	1
19585	48	11323	2
19586	66	11323	3
19587	83	11323	4
19588	59	31885	3
19589	50	31885	4
19590	6	4842	1
19591	40	4842	3
19592	55	4842	4
19593	42	11291	3
19594	35	11291	4
19595	48	11461	2
19596	24	11461	4
19597	23	11523	2
19598	44	11523	3
19599	11	11523	4
19600	23	11525	2
19601	44	11525	3
19602	11	11525	4
19603	31	31305	4
19604	72	11118	2
19605	5	11118	3
19606	47	11118	4
19607	48	18824	4
19608	50	19923	1
19609	52	19923	2
19610	37	19923	3
19611	86	19923	4
19612	48	17144	4
